isFraud,type_num,amount_boxcox,oldbalanceDest_boxcox,oldbalanceOrg_boxcox,newbalanceDest_boxcox,newbalanceOrig_boxcox
1,0,-2.035185959,-0.021128025,0.786981092,-0.511578548,-0.331129548
1,1,2.419130926,-1.885453268,1.656399404,-3.872812525,-0.331129548
1,0,2.419130926,-0.007312769,1.656399404,0.732999893,-0.331129548
1,1,1.463837805,-1.885453268,1.510710907,-3.872812525,-0.331129548
1,0,1.463837805,0.413258163,1.510710907,0.530259179,-0.331129548
1,1,4.141711102,-1.885453268,1.884524957,-3.872812525,-0.331129548
1,0,4.141711102,0.030379924,1.884524957,1.92990563,-0.331129548
1,1,0.326156555,-1.885453268,1.313929303,-3.872812525,-0.331129548
1,0,0.326156555,0.221573051,1.313929303,0.030408469,-0.331129548
1,1,3.578554625,-1.885453268,1.814198205,-3.872812525,-0.331129548
1,0,3.578554625,-0.117489689,1.814198205,1.495015227,-0.331129548
1,1,2.462081464,-1.885453268,1.662592059,-3.872812525,-0.331129548
1,0,2.462081464,-1.885453268,1.662592059,0.616807805,-0.331129548
1,1,1.946076057,-1.885453268,1.586227136,-3.872812525,-0.331129548
1,0,1.946076057,-1.885453268,1.586227136,0.249806204,-0.331129548
1,1,-0.295847885,-1.885453268,1.193117388,-3.872812525,-0.331129548
1,0,-0.295847885,-1.885453268,1.193117388,-1.221511046,-0.331129548
1,1,0.075079209,-1.885453268,1.266421931,-3.872812525,-0.331129548
1,0,0.075079209,-0.18781677,1.266421931,-0.478911656,-0.331129548
1,1,2.232097056,-1.885453268,1.629092891,-3.872812525,-0.331129548
1,0,2.232097056,-1.885453268,1.629092891,0.451972952,-0.331129548
1,1,2.513973677,-1.885453268,1.670035794,-3.872812525,-0.331129548
1,0,2.513973677,-0.066190948,1.670035794,0.773825183,-0.331129548
1,1,0.669988659,-1.885453268,1.37644043,-3.872812525,-0.331129548
1,0,0.669988659,0.357485098,1.37644043,0.257416434,-0.331129548
1,1,2.158645094,-1.885453268,1.618214786,-3.872812525,-0.331129548
1,0,2.158645094,-1.885453268,1.618214786,0.399754531,-0.331129548
1,1,-0.780210748,-1.885453268,1.091207637,-3.872812525,-0.331129548
1,0,-0.780210748,-0.222668057,1.091207637,-0.707409691,-0.331129548
1,1,1.260894676,-1.885453268,1.477625228,-3.872812525,-0.331129548
1,0,1.260894676,0.245447498,1.477625228,0.309817298,-0.331129548
1,1,0.854763456,-1.885453268,1.408893673,-3.872812525,-0.331129548
1,0,0.854763456,0.493207951,1.408893673,0.450542741,-0.331129548
1,1,-1.047719734,-1.885453268,1.031588523,-3.872812525,-0.331129548
1,0,-1.047719734,-0.332620499,1.031588523,-0.890042418,-0.331129548
1,1,0.05220895,-1.885453268,1.262012396,-3.872812525,-0.331129548
1,0,0.05220895,0.996689144,1.262012396,1.00054702,-0.331129548
1,1,-0.768486658,-1.885453268,1.093763799,-3.872812525,-0.331129548
1,0,-0.768486658,0.067828081,1.093763799,-0.318966329,-0.331129548
1,1,1.634797921,-1.885453268,1.537968527,-3.872812525,-0.331129548
1,0,1.634797921,-0.908690624,1.537968527,0.048183996,-0.331129548
1,1,0.345330969,-1.885453268,1.317491098,-3.872812525,-0.331129548
1,0,0.345330969,1.496833642,1.317491098,1.680300557,-0.331129548
1,1,-0.550531097,-1.885453268,1.140456749,-3.872812525,-0.331129548
1,0,-0.550531097,-0.032229938,1.140456749,-0.428206234,-0.331129548
1,1,-0.594072059,-1.885453268,1.13125217,-3.872812525,-0.331129548
1,0,-0.594072059,0.038032186,1.13125217,-0.341264675,-0.331129548
1,1,2.727827886,-1.885453268,1.700280897,-3.872812525,-0.331129548
1,0,2.727827886,-1.885453268,1.700280897,0.809773552,-0.331129548
1,1,2.37344197,-1.885453268,1.649780238,-3.872812525,-0.331129548
1,0,2.37344197,0.654114009,1.649780238,1.074621448,-0.331129548
1,1,0.260366792,-1.885453268,1.30163798,-3.872812525,-0.331129548
1,0,0.260366792,-1.336014088,1.30163798,-0.871387836,-0.331129548
1,1,3.497087003,-1.885453268,1.803705107,-3.872812525,-0.331129548
1,0,3.497087003,-0.818074603,1.803705107,1.38849146,-0.331129548
1,1,2.102355793,-1.885453268,1.609818256,-3.872812525,-0.331129548
1,0,2.102355793,-1.885453268,1.609818256,0.359877737,-0.331129548
1,1,-1.007452185,-1.885453268,1.040725272,-3.872812525,-0.331129548
1,0,-1.007452185,-0.435566112,1.040725272,-1.014161655,-0.331129548
1,1,4.269358388,-1.885453268,1.914317127,-3.872812525,3.020528932
1,0,4.269358388,-0.056578063,1.89995313,2.017344387,-0.331129548
1,1,1.649802316,-1.885453268,1.54033477,-3.872812525,-0.331129548
1,0,1.649802316,-1.885453268,1.54033477,0.043740009,-0.331129548
1,1,2.102316065,-1.885453268,1.609812311,-3.872812525,-0.331129548
1,0,2.102316065,-1.885453268,1.609812311,0.359849635,-0.331129548
1,1,1.153648333,-1.885453268,1.459809749,-3.872812525,-0.331129548
1,0,1.153648333,0.194056502,1.459809749,0.22678391,-0.331129548
1,1,-1.442942078,-1.885453268,0.938645653,-3.872812525,-0.331129548
1,0,-1.442942078,0.586814005,0.938645653,0.385392579,-0.331129548
1,1,0.484119628,-1.885453268,1.343001289,-3.872812525,-0.331129548
1,0,0.484119628,-1.885453268,1.343001289,-0.733075781,-0.331129548
1,1,0.700373204,-1.885453268,1.381830178,-3.872812525,-0.331129548
1,0,0.700373204,-0.806910899,1.381830178,-0.542049877,-0.331129548
1,1,2.626443634,-1.885453268,1.686027888,-3.872812525,-0.331129548
1,0,2.626443634,0.803867856,1.686027888,1.295489658,-0.331129548
1,1,-2.139953413,-1.885453268,0.758408832,-3.872812525,-0.331129548
1,0,-2.139953413,-1.885453268,0.758408832,-2.269277513,-0.331129548
1,1,2.681981098,-1.885453268,1.693854478,-3.872812525,-0.331129548
1,0,2.681981098,0.028978618,1.693854478,0.909269963,-0.331129548
1,1,-1.105757294,-1.885453268,1.018315158,-3.872812525,-0.331129548
1,0,-1.105757294,-0.304763608,1.018315158,-0.861295463,-0.331129548
1,1,0.513236272,-1.885453268,1.348293633,-3.872812525,-0.331129548
1,0,0.513236272,-1.885453268,1.348293633,-0.714346492,-0.331129548
1,1,-0.057784468,-1.885453268,1.240606863,-3.872812525,-0.331129548
1,0,-0.057784468,0.188763734,1.240606863,-0.07556153,-0.331129548
1,1,4.269358388,-1.885453268,1.959919486,-3.872812525,3.020538651
1,0,4.269358388,-1.885453268,1.89995313,1.980585442,-0.331129548
1,1,3.378457412,-1.885453268,1.788274344,-3.872812525,-0.331129548
1,0,3.378457412,-1.885453268,1.788274344,1.29335296,-0.331129548
1,1,0.667084302,-1.885453268,1.375924131,-3.872812525,-0.331129548
1,0,0.667084302,-0.290219298,1.375924131,-0.344569182,-0.331129548
1,1,-0.741984033,-1.885453268,1.099525025,-3.872812525,-0.331129548
1,0,-0.741984033,-1.885453268,1.099525025,-1.48912065,-0.331129548
1,1,-2.566235391,-1.885453268,0.635994688,-3.872812525,-0.331129548
1,0,-2.566235391,-0.143975649,0.635994688,-0.706146598,-0.331129548
1,1,0.022214175,-1.885453268,1.256207865,-3.872812525,-0.331129548
1,0,0.022214175,-0.348257681,1.256207865,-0.646643411,-0.331129548
1,1,1.279663955,-1.885453268,1.480719257,-3.872812525,-0.331129548
1,0,1.279663955,1.503571312,1.480719257,1.74358054,-0.331129548
1,1,2.098678492,-1.885453268,1.609267888,-3.872812525,-0.331129548
1,0,2.098678492,-1.885453268,1.609267888,0.357276888,-0.331129548
1,1,2.036050288,-1.885453268,1.599859729,-3.872812525,-0.331129548
1,0,2.036050288,-1.885453268,1.599859729,0.313061867,-0.331129548
1,1,4.125726139,-1.885453268,1.882580008,-3.872812525,-0.331129548
1,0,4.125726139,-0.652511112,1.882580008,1.874446463,-0.331129548
1,1,0.541189355,-1.885453268,1.35335539,-3.872812525,-0.331129548
1,0,0.541189355,-1.885453268,1.35335539,-0.696332576,-0.331129548
1,1,4.269358388,-1.885453268,1.99689388,-3.872812525,3.02054002
1,0,4.269358388,-1.885453268,1.89995313,1.980585442,-0.331129548
1,1,4.126659446,-1.885453268,1.882693647,-3.872812525,-0.331129548
1,0,4.126659446,-0.39940547,1.882693647,1.884054481,-0.331129548
1,1,-1.519453189,-1.885453268,0.919930603,-3.872812525,-0.331129548
1,0,-1.519453189,-0.073808231,0.919930603,-0.571248997,-0.331129548
1,1,3.819552917,-1.885453268,1.844757162,-3.872812525,-0.331129548
1,0,3.819552917,-1.162330346,1.844757162,1.630805942,-0.331129548
1,1,-1.656017564,-1.885453268,0.885905467,-3.872812525,-0.331129548
1,0,-1.656017564,0.866787448,0.885905467,0.779476397,-0.331129548
1,1,-0.494577808,-1.885453268,1.152197249,-3.872812525,-0.331129548
1,0,-0.494577808,0.778700801,1.152197249,0.679644533,-0.331129548
1,1,0.718203892,-1.885453268,1.384983226,-3.872812525,-0.331129548
1,0,0.718203892,-1.885453268,1.384983226,-0.581508807,-0.331129548
1,1,-0.650287996,-1.885453268,1.119278091,-3.872812525,-0.331129548
1,0,-0.650287996,-0.573307118,1.119278091,-1.075332558,-0.331129548
1,1,-0.292253864,-1.885453268,1.193846502,-3.872812525,-0.331129548
1,0,-0.292253864,-0.749203749,1.193846502,-1.063735537,-0.331129548
1,1,1.743567676,-1.885453268,1.555028638,-3.872812525,-0.331129548
1,0,1.743567676,-1.885453268,1.555028638,0.108585236,-0.331129548
1,1,-0.284382558,-1.885453268,1.195442013,-3.872812525,-0.331129548
1,0,-0.284382558,-0.902596986,1.195442013,-1.128940362,-0.331129548
1,1,4.18369894,-1.885453268,1.889620009,-3.872812525,-0.331129548
1,0,4.18369894,1.658679268,1.889620009,2.613034619,-0.331129548
1,1,0.63071568,-1.885453268,1.369442482,-3.872812525,-0.331129548
1,0,0.63071568,-1.885453268,1.369442482,-0.638421165,-0.331129548
1,1,3.164605453,-1.885453268,1.759992958,-3.872812525,-0.331129548
1,0,3.164605453,1.1989161,1.759992958,1.827592616,-0.331129548
1,1,3.039404993,-1.885453268,1.743150109,-3.872812525,-0.331129548
1,0,3.039404993,1.614360803,1.743150109,2.165569885,-0.331129548
1,1,1.398955453,-1.885453268,1.500220722,-3.872812525,-0.331129548
1,0,1.398955453,-1.885453268,1.500220722,-0.128034958,-0.331129548
1,1,-1.026337225,-1.885453268,1.03644758,-3.872812525,-0.331129548
1,0,-1.026337225,-1.885453268,1.03644758,-1.655088291,-0.331129548
1,1,0.425207842,-1.885453268,1.332230609,-3.872812525,-0.331129548
1,0,0.425207842,-1.885453268,1.332230609,-0.770863033,-0.331129548
1,1,1.83223182,-1.885453268,1.568777321,-3.872812525,-0.331129548
1,0,1.83223182,-0.399953792,1.568777321,0.25130838,-0.331129548
1,1,-0.299535409,-1.885453268,1.192368909,-3.872812525,-0.331129548
1,0,-0.299535409,-1.885453268,1.192368909,-1.223758581,-0.331129548
1,1,1.315756225,-1.885453268,1.486649158,-3.872812525,-0.331129548
1,0,1.315756225,-1.885453268,1.486649158,-0.184457095,-0.331129548
1,1,-0.160279649,-1.885453268,1.220359175,-3.872812525,-0.331129548
1,0,-0.160279649,-0.831804123,1.220359175,-1.036998937,-0.331129548
1,1,0.420335298,-1.885453268,1.33133599,-3.872812525,-0.331129548
1,0,0.420335298,1.183497245,1.33133599,1.269189059,-0.331129548
1,1,3.941237839,-1.885453268,1.859920585,-3.872812525,-0.331129548
1,0,3.941237839,-0.318558097,1.859920585,1.746494778,-0.331129548
1,1,-1.100540093,-1.885453268,1.019513446,-3.872812525,-0.331129548
1,0,-1.100540093,-1.885453268,1.019513446,-1.697799686,-0.331129548
1,1,0.362866442,-1.885453268,1.320740412,-3.872812525,-0.331129548
1,0,0.362866442,-1.885453268,1.320740412,-0.810692622,-0.331129548
1,1,1.58073477,-1.885453268,1.529408048,-3.872812525,-0.331129548
1,0,1.58073477,-0.517961475,1.529408048,0.064820425,-0.331129548
1,1,1.360868173,-1.885453268,1.494024727,-3.872812525,-0.331129548
1,0,1.360868173,-1.885453268,1.494024727,-0.15389833,-0.331129548
1,1,-1.340258158,-1.885453268,0.963383255,-3.872812525,-0.331129548
1,0,-1.340258158,-1.885453268,0.963383255,-1.834068853,-0.331129548
1,1,0.95710013,-1.885453268,1.426541852,-3.872812525,-0.331129548
1,0,0.95710013,-1.885453268,1.426541852,-0.424506497,-0.331129548
1,1,2.051310012,-1.885453268,1.602158166,-3.872812525,-0.331129548
1,0,2.051310012,1.081117594,1.602158166,1.363676299,-0.331129548
1,1,0.437180388,-1.885453268,1.33442635,-3.872812525,-0.331129548
1,0,0.437180388,0.561248929,1.33442635,0.462529934,-0.331129548
1,1,-0.384445342,-1.885453268,1.175022272,-3.872812525,-0.331129548
1,0,-0.384445342,-0.164995821,1.175022272,-0.566275151,-0.331129548
1,1,-1.527434778,-1.885453268,0.917964074,-3.872812525,-0.331129548
1,0,-1.527434778,-1.885453268,0.917964074,-1.93863211,-0.331129548
1,1,-1.587455289,-1.885453268,0.903088832,-3.872812525,-0.331129548
1,0,-1.587455289,0.742911738,0.903088832,0.605239075,-0.331129548
1,1,-1.128632196,-1.885453268,1.013049255,-3.872812525,-0.331129548
1,0,-1.128632196,-0.826023705,1.013049255,-1.461792031,-0.331129548
1,1,1.542150574,-1.885453268,1.52326521,-3.872812525,-0.331129548
1,0,1.542150574,-1.885453268,1.52326521,-0.03028237,-0.331129548
1,1,-2.562593633,-1.885453268,0.637085137,-3.872812525,-0.331129548
1,0,-2.562593633,-1.885453268,0.637085137,-2.486834179,-0.331129548
1,1,2.905214956,-1.885453268,1.72485679,-3.872812525,-0.331129548
1,0,2.905214956,1.028349134,1.72485679,1.629134634,-0.331129548
1,1,0.569422623,-1.885453268,1.358449031,-3.872812525,-0.331129548
1,0,0.569422623,-1.885453268,1.358449031,-0.678105244,-0.331129548
1,1,0.059586256,-1.885453268,1.263436322,-3.872812525,-0.331129548
1,0,0.059586256,0.927694284,1.263436322,0.908300149,-0.331129548
1,1,3.075638953,-1.885453268,1.748046646,-3.872812525,-0.331129548
1,0,3.075638953,0.98639526,1.748046646,1.625689329,-0.331129548
1,1,0.429505928,-1.885453268,1.333019272,-3.872812525,-0.331129548
1,0,0.429505928,0.319751483,1.333019272,0.165798592,-0.331129548
1,1,2.471993907,-1.885453268,1.664017173,-3.872812525,-0.331129548
1,0,2.471993907,-1.885453268,1.664017173,0.623957545,-0.331129548
1,1,2.046057269,-1.885453268,1.601367436,-3.872812525,-0.331129548
1,0,2.046057269,-0.186558836,1.601367436,0.444523002,-0.331129548
1,1,0.913603998,-1.885453268,1.419068694,-3.872812525,-0.331129548
1,0,0.913603998,0.095869845,1.419068694,0.05610025,-0.331129548
1,1,2.579274101,-1.885453268,1.679344214,-3.872812525,-0.331129548
1,0,2.579274101,1.280684837,1.679344214,1.70579046,-0.331129548
1,1,0.882138684,-1.885453268,1.41363697,-3.872812525,-0.331129548
1,0,0.882138684,-1.885453268,1.41363697,-0.474021706,-0.331129548
1,1,0.696090838,-1.885453268,1.381071834,-3.872812525,-0.331129548
1,0,0.696090838,1.055819111,1.381071834,1.12204985,-0.331129548
1,1,1.247308973,-1.885453268,1.475381282,-3.872812525,-0.331129548
1,0,1.247308973,-0.682582194,1.475381282,-0.179389055,-0.331129548
1,1,-0.836839053,-1.885453268,1.078795441,-3.872812525,-0.331129548
1,0,-0.836839053,-0.693525103,1.078795441,-1.246396775,-0.331129548
1,1,-1.217887474,-1.885453268,0.992313363,-3.872812525,-0.331129548
1,0,-1.217887474,-1.885453268,0.992313363,-1.764834738,-0.331129548
1,1,-0.500349696,-1.885453268,1.150990693,-3.872812525,-0.331129548
1,0,-0.500349696,-1.885453268,1.150990693,-1.345261914,-0.331129548
1,1,-0.886984664,-1.885453268,1.067712191,-3.872812525,-0.331129548
1,0,-0.886984664,1.157674662,1.067712191,1.192603449,-0.331129548
1,1,4.104551581,-1.885453268,1.879999154,-3.872812525,-0.331129548
1,0,4.104551581,-1.885453268,1.879999154,1.851307497,-0.331129548
1,1,3.002097686,-1.885453268,1.738089528,-3.872812525,-0.331129548
1,0,3.002097686,0.259506168,1.738089528,1.187847187,-0.331129548
1,1,4.269358388,-1.885453268,1.991497072,-3.872812525,3.020539885
1,0,4.269358388,0.285983776,1.89995313,2.061914624,-0.331129548
1,1,4.030059467,-1.885453268,1.870878972,-3.872812525,-0.331129548
1,0,4.030059467,0.003047174,1.870878972,1.84306033,-0.331129548
1,1,1.321301304,-1.885453268,1.487557914,-3.872812525,-0.331129548
1,0,1.321301304,-0.987855697,1.487557914,-0.167397028,-0.331129548
1,1,-2.381148607,-1.885453268,0.690411622,-3.872812525,-0.331129548
1,0,-2.381148607,-0.277673733,0.690411622,-0.906645793,-0.331129548
1,1,0.375724315,-1.885453268,1.323118113,-3.872812525,-0.331129548
1,0,0.375724315,0.987385962,1.323118113,1.007629719,-0.331129548
1,1,-1.269064839,-1.885453268,0.980285814,-3.872812525,-0.331129548
1,0,-1.269064839,-0.508033257,0.980285814,-1.151834871,-0.331129548
1,1,3.283376782,-1.885453268,1.775774936,-3.872812525,-0.331129548
1,0,3.283376782,-0.041972545,1.775774936,1.295551993,-0.331129548
1,1,-2.164364742,-1.885453268,0.751669692,-3.872812525,-0.331129548
1,0,-2.164364742,-1.885453268,0.751669692,-2.282082245,-0.331129548
1,1,-0.750532427,-1.885453268,1.097669322,-3.872812525,-0.331129548
1,0,-0.750532427,-1.885453268,1.097669322,-1.494162723,-0.331129548
1,1,1.808888285,-1.885453268,1.565171148,-3.872812525,-0.331129548
1,0,1.808888285,-1.885453268,1.565171148,0.153962422,-0.331129548
1,1,0.844363253,-1.885453268,1.40708731,-3.872812525,-0.331129548
1,0,0.844363253,-1.885453268,1.40708731,-0.498887296,-0.331129548
1,1,2.579771343,-1.885453268,1.679414845,-3.872812525,-0.331129548
1,0,2.579771343,1.217654434,1.679414845,1.643583563,-0.331129548
1,1,1.908369822,-1.885453268,1.580472635,-3.872812525,-0.331129548
1,0,1.908369822,-1.885453268,1.580472635,0.223390464,-0.331129548
1,1,1.779118241,-1.885453268,1.560558137,-3.872812525,-0.331129548
1,0,1.779118241,0.272050504,1.560558137,0.536436985,-0.331129548
1,1,3.318304842,-1.885453268,1.780380396,-3.872812525,-0.331129548
1,0,3.318304842,-0.03523742,1.780380396,1.321283495,-0.331129548
1,1,0.483816786,-1.885453268,1.342946136,-3.872812525,-0.331129548
1,0,0.483816786,0.379261834,1.342946136,0.246440825,-0.331129548
1,1,2.088813598,-1.885453268,1.60779033,-3.872812525,-0.331129548
1,0,2.088813598,-0.228541592,1.60779033,0.458280173,-0.331129548
1,1,-0.184097679,-1.885453268,1.215611471,-3.872812525,-0.331129548
1,0,-0.184097679,-0.540688992,1.215611471,-0.880852608,-0.331129548
1,1,-0.860306308,-1.885453268,1.073619516,-3.872812525,-0.331129548
1,0,-0.860306308,-0.981384309,1.073619516,-1.451531719,-0.331129548
1,1,-1.326489172,-1.885453268,0.966667945,-3.872812525,-0.331129548
1,0,-1.326489172,0.060476299,0.966667945,-0.36741419,-0.331129548
1,1,2.023138293,-1.885453268,1.59791183,-3.872812525,-0.331129548
1,0,2.023138293,-1.885453268,1.59791183,0.303964935,-0.331129548
1,1,2.576845649,-1.885453268,1.678999205,-3.872812525,-0.331129548
1,0,2.576845649,0.867828024,1.678999205,1.326472522,-0.331129548
1,1,2.498195132,-1.885453268,1.667776816,-3.872812525,-0.331129548
1,0,2.498195132,-0.415518905,1.667776816,0.689365742,-0.331129548
1,1,0.376739974,-1.885453268,1.323305756,-3.872812525,-0.331129548
1,0,0.376739974,0.081257631,1.323305756,-0.11672445,-0.331129548
1,1,-0.201430658,-1.885453268,1.21214624,-3.872812525,-0.331129548
1,0,-0.201430658,-1.885453268,1.21214624,-1.163763844,-0.331129548
1,1,1.548129706,-1.885453268,1.524218953,-3.872812525,-0.331129548
1,0,1.548129706,-1.885453268,1.524218953,-0.026183046,-0.331129548
1,1,-0.089064892,-1.885453268,1.234458696,-3.872812525,-0.331129548
1,0,-0.089064892,-0.635436258,1.234458696,-0.904436361,-0.331129548
1,1,-0.991292465,-1.885453268,1.044375405,-3.872812525,-0.331129548
1,0,-0.991292465,-0.050312856,1.044375405,-0.501711724,-0.331129548
1,1,1.736894144,-1.885453268,1.55398811,-3.872812525,-0.331129548
1,0,1.736894144,0.765420446,1.55398811,0.954695293,-0.331129548
1,1,1.076828198,-1.885453268,1.446903635,-3.872812525,-0.331129548
1,0,1.076828198,1.438925696,1.446903635,1.644950212,-0.331129548
1,1,1.247956583,-1.885453268,1.475488332,-3.872812525,-0.331129548
1,0,1.247956583,-0.356526316,1.475488332,-0.085031344,-0.331129548
1,1,1.525927777,-1.885453268,1.520674086,-3.872812525,-0.331129548
1,0,1.525927777,1.316601154,1.520674086,1.537921887,-0.331129548
1,1,-1.513374534,-1.885453268,0.921426469,-3.872812525,-0.331129548
1,0,-1.513374534,0.639343312,0.921426469,0.459120403,-0.331129548
1,1,1.324741661,-1.885453268,1.488121431,-3.872812525,-0.331129548
1,0,1.324741661,0.180562443,1.488121431,0.278698459,-0.331129548
1,1,-0.14224179,-1.885453268,1.223943957,-3.872812525,-0.331129548
1,0,-0.14224179,-1.885453268,1.223943957,-1.127367003,-0.331129548
1,1,1.223252465,-1.885453268,1.471398764,-3.872812525,-0.331129548
1,0,1.223252465,-0.310457932,1.471398764,-0.079092327,-0.331129548
1,1,1.892429289,-1.885453268,1.57803246,-3.872812525,-0.331129548
1,0,1.892429289,-1.885453268,1.57803246,0.212239665,-0.331129548
1,1,2.248533136,-1.885453268,1.631514992,-3.872812525,-0.331129548
1,0,2.248533136,0.953035997,1.631514992,1.288258648,-0.331129548
1,1,-0.113867862,-1.885453268,1.229564265,-3.872812525,-0.331129548
1,0,-0.113867862,-0.181422278,1.229564265,-0.523780323,-0.331129548
1,1,0.544143679,-1.885453268,1.353889273,-3.872812525,-0.331129548
1,0,0.544143679,-1.885453268,1.353889273,-0.694426817,-0.331129548
1,1,-0.51679633,-1.885453268,1.147546977,-3.872812525,-0.331129548
1,0,-0.51679633,-0.154436388,1.147546977,-0.57817948,-0.331129548
1,1,1.445350352,-1.885453268,1.507730121,-3.872812525,-0.331129548
1,0,1.445350352,-0.132908112,1.507730121,0.124894929,-0.331129548
1,1,-0.21909527,-1.885453268,1.208605815,-3.872812525,-0.331129548
1,0,-0.21909527,-0.855240355,1.208605815,-1.076887748,-0.331129548
1,1,1.246747212,-1.885453268,1.475288417,-3.872812525,-0.331129548
1,0,1.246747212,0.568777866,1.475288417,0.622428749,-0.331129548
1,1,2.047844396,-1.885453268,1.601636516,-3.872812525,-0.331129548
1,0,2.047844396,-1.885453268,1.601636516,0.321376841,-0.331129548
1,1,1.060770897,-1.885453268,1.444190415,-3.872812525,-0.331129548
1,0,1.060770897,-0.729136852,1.444190415,-0.305133526,-0.331129548
1,1,2.251206282,-1.885453268,1.631908506,-3.872812525,-0.331129548
1,0,2.251206282,0.662565966,1.631908506,1.031587867,-0.331129548
1,1,-1.087000304,-1.885453268,1.022618552,-3.872812525,-0.331129548
1,0,-1.087000304,-1.885453268,1.022618552,-1.690024745,-0.331129548
1,1,2.825659862,-1.885453268,1.71389114,-3.872812525,-0.331129548
1,0,2.825659862,0.531341936,1.71389114,1.209081837,-0.331129548
1,1,-1.180363767,-1.885453268,1.00106784,-3.872812525,-0.331129548
1,0,-1.180363767,-0.441546792,1.00106784,-1.051875375,-0.331129548
1,1,0.122411252,-1.885453268,1.275503519,-3.872812525,-0.331129548
1,0,0.122411252,-1.885453268,1.275503519,-0.962791817,-0.331129548
1,1,0.2384308,-1.885453268,1.297515293,-3.872812525,-0.331129548
1,0,0.2384308,-1.885453268,1.297515293,-0.889707635,-0.331129548
1,1,1.011131988,-1.885453268,1.435768547,-3.872812525,-0.331129548
1,0,1.011131988,1.02650071,1.435768547,1.117121719,-0.331129548
1,1,2.013058157,-1.885453268,1.596389178,-3.872812525,-0.331129548
1,0,2.013058157,0.324046227,1.596389178,0.67792923,-0.331129548
1,1,2.069048901,-1.885453268,1.604825081,-3.872812525,-0.331129548
1,0,2.069048901,0.759589226,1.604825081,1.049370913,-0.331129548
1,1,-0.663853608,-1.885453268,1.116373238,-3.872812525,-0.331129548
1,0,-0.663853608,0.883705333,1.116373238,0.819139124,-0.331129548
1,1,-2.095839062,-1.885453268,0.770508464,-3.872812525,-0.331129548
1,0,-2.095839062,-1.885453268,0.770508464,-2.246064305,-0.331129548
1,1,-2.903735563,-1.885453268,0.531255867,-3.872812525,-0.331129548
1,0,-2.903735563,-1.885453268,0.531255867,-2.655919329,-0.331129548
1,1,0.110547594,-1.885453268,1.273232828,-3.872812525,-0.331129548
1,0,0.110547594,-0.242808898,1.273232828,-0.521357235,-0.331129548
1,1,-0.320025107,-1.885453268,1.188202662,-3.872812525,-0.331129548
1,0,-0.320025107,1.145511629,1.188202662,1.187653136,-0.331129548
1,1,0.250818572,-1.885453268,1.299844984,-3.872812525,-0.331129548
1,0,0.250818572,-1.885453268,1.299844984,-0.881870688,-0.331129548
1,1,2.716037679,-1.885453268,1.698631209,-3.872812525,-0.331129548
1,0,2.716037679,-1.885453268,1.698631209,0.801155925,-0.331129548
1,1,1.929346459,-1.885453268,1.583677003,-3.872812525,-0.331129548
1,0,1.929346459,-1.885453268,1.583677003,0.238079188,-0.331129548
1,1,0.825406916,-1.885453268,1.403788722,-3.872812525,-0.331129548
1,0,0.825406916,0.156454355,1.403788722,0.084333965,-0.331129548
1,1,1.114595719,-1.885453268,1.453264032,-3.872812525,-0.331129548
1,0,1.114595719,-1.885453268,1.453264032,-0.319732016,-0.331129548
1,1,-1.148055735,-1.885453268,1.008562472,-3.872812525,-0.331129548
1,0,-1.148055735,0.289871566,1.008562472,-0.030847119,-0.331129548
1,1,0.190884593,-1.885453268,1.288536932,-3.872812525,-0.331129548
1,0,0.190884593,-0.479929716,1.288536932,-0.681033933,-0.331129548
1,1,-1.153601019,-1.885453268,1.007278919,-3.872812525,-0.331129548
1,0,-1.153601019,-1.885453268,1.007278919,-1.728188569,-0.331129548
1,1,-0.400964964,-1.885453268,1.171622226,-3.872812525,-0.331129548
1,0,-0.400964964,-0.712917525,1.171622226,-1.091510292,-0.331129548
1,1,1.107076632,-1.885453268,1.452000115,-3.872812525,-0.331129548
1,0,1.107076632,0.509974468,1.452000115,0.525266398,-0.331129548
1,1,3.83492893,-1.885453268,1.846682917,-3.872812525,-0.331129548
1,0,3.83492893,-0.294605619,1.846682917,1.667637468,-0.331129548
1,1,0.069279695,-1.885453268,1.265305074,-3.872812525,-0.331129548
1,0,0.069279695,0.113083273,1.265305074,-0.147152934,-0.331129548
1,1,-0.211232365,-1.885453268,1.210182847,-3.872812525,-0.331129548
1,0,-0.211232365,-1.885453268,1.210182847,-1.169776631,-0.331129548
1,1,3.012197943,-1.885453268,1.739461496,-3.872812525,-0.331129548
1,0,3.012197943,1.643510852,1.739461496,2.187763957,-0.331129548
1,1,0.371992733,-1.885453268,1.322428485,-3.872812525,-0.331129548
1,0,0.371992733,-0.028245284,1.322428485,-0.232598654,-0.331129548
1,1,-1.570574494,-1.885453268,0.907288145,-3.872812525,-0.331129548
1,0,-1.570574494,0.425497565,0.907288145,0.152047442,-0.331129548
1,1,-0.443310982,-1.885453268,1.162868677,-3.872812525,-0.331129548
1,0,-0.443310982,-1.885453268,1.162868677,-1.310929155,-0.331129548
1,1,1.561606456,-1.885453268,1.526366193,-3.872812525,-0.331129548
1,0,1.561606456,0.203875516,1.526366193,0.392977635,-0.331129548
1,1,-0.450697752,-1.885453268,1.161336094,-3.872812525,-0.331129548
1,0,-0.450697752,-0.423385487,1.161336094,-0.868392057,-0.331129548
